chr,start,end,width,transcriptID,geneSymbol,meth.diff,qvalue
7337,chr19,51815535,51815608,74,IGLON5,44.52778681,8.07E-07
7338,chr19,51843363,51843884,522,VSIG10L,27.76051682,0.001547334
7339,chr19,52097669,52098027,359,FLJ30403,24.507519,8.30E-07
7340,chr19,52407576,52408275,700,ZNF649,38.62736595,0.000582296
7341,chr19,52873063,52873557,495,ZNF880,33.88767515,4.31E-06
7342,chr19,52839346,52840013,668,ZNF610,45.58787272,3.43E-07
7343,chr19,52839346,52840013,668,ZNF610,45.58787272,3.43E-07
7344,chr19,52839346,52840013,668,ZNF610,45.58787272,3.43E-07
7345,chr19,53141394,53141603,210,ZNF83,24.88337826,0.000130156
7346,chr19,53141394,53141603,210,ZNF83,24.88337826,0.000130156
7347,chr19,53141394,53141603,210,ZNF83,24.88337826,0.000130156
7348,chr19,53141394,53141603,210,ZNF83,24.88337826,0.000130156
7349,chr19,53141394,53141603,210,ZNF83,24.88337826,0.000130156
7350,chr19,53141394,53141603,210,ZNF83,24.88337826,0.000130156
7351,chr19,53141394,53141603,210,ZNF83,24.88337826,0.000130156
7352,chr19,53289535,53289848,314,ZNF600,43.8738783,1.44E-05
7353,chr19,53465713,53466435,723,ZNF816,34.39298265,2.07E-05
7354,chr19,53465713,53466435,723,ZNF816,34.39298265,2.07E-05
7355,chr19,53465713,53466435,723,ZNF816,34.39298265,2.07E-05
7356,chr19,53465713,53466435,723,ZNF816-ZNF321P,34.39298265,2.07E-05
7357,chr19,53661462,53661843,382,ZNF347,41.86649454,4.71E-07
7358,chr19,53662195,53662618,424,ZNF347,44.70741605,7.62E-09
7359,chr19,53661462,53661843,382,ZNF347,41.86649454,4.71E-07
7360,chr19,53662195,53662618,424,ZNF347,44.70741605,7.62E-09
7361,chr19,53635661,53635866,206,ZNF415,37.43821761,9.52E-07
7362,chr19,53635661,53635866,206,ZNF415,37.43821761,9.52E-07
7363,chr19,53635661,53635866,206,ZNF415,37.43821761,9.52E-07
7364,chr19,53661462,53661843,382,ZNF347,41.86649454,4.71E-07
7365,chr19,53662195,53662618,424,ZNF347,44.70741605,7.62E-09
7366,chr19,53635661,53635866,206,ZNF415,37.43821761,9.52E-07
7367,chr19,53935597,53935822,226,ZNF761,48.12137591,9.96E-09
7368,chr19,53935597,53935822,226,TPM3P9,48.12137591,9.96E-09
7369,chr19,53970839,53971043,205,ZNF813,36.89132791,0.001559928
7370,chr19,54057932,54058171,240,ZNF331,-32.64035947,0.000107958
7371,chr19,54057932,54058171,240,ZNF331,-32.64035947,0.000107958
7372,chr19,54195884,54196089,206,MIR526B,32.72658868,0.000811679
7373,chr19,54195884,54196089,206,MIR520A,32.72658868,0.000811679
7374,chr19,54466536,54466744,209,CACNG8,45.41089669,0.005032051
7375,chr19,54675601,54675679,79,TMC4,25.16395879,0.000319984
7376,chr19,54675601,54675679,79,TMC4,25.16395879,0.000319984
7377,chr19,54975864,54976889,1026,LENG9,24.61786422,0.000165456
7378,chr19,55472662,55472791,130,RNU6-35P,36.84720902,1.17E-05
7379,chr19,55472662,55472791,130,RNU6-64P,36.84720902,1.17E-05
7380,chr19,55591522,55592105,584,EPS8L1,29.21170319,0.000505663
7381,chr19,55690207,55690877,671,SYT5,54.85143912,1.24E-08
7382,chr19,55768846,55768948,103,PPP6R1,45.03417252,4.55E-08
7383,chr19,55880772,55881724,953,IL11,35.64172307,0.00371141
7384,chr19,55864889,55865203,315,COX6B2,40.47823335,8.95E-06
7385,chr19,55953462,55954189,728,SHISA7,42.71258469,1.17E-05
7386,chr19,55880772,55881724,953,IL11,35.64172307,0.00371141
7387,chr19,55996160,55996741,582,NAT14,25.28854772,0.000274639
7388,chr19,56091471,56091694,224,ZNF579,30.44546554,1.05E-07
7389,chr19,56154157,56154379,223,ZNF580,24.29908429,3.85E-05
7390,chr19,56154157,56154379,223,ZNF580,24.29908429,3.85E-05
7391,chr19,56154157,56154379,223,ZNF580,24.29908429,3.85E-05
7392,chr19,56154157,56154379,223,ZNF581,24.29908429,3.85E-05
7393,chr19,56159279,56159681,403,CCDC106,36.36509061,1.02E-06
7394,chr19,56136351,56136421,71,ZNF784,37.60006395,1.01E-06
7395,chr19,56989191,56989262,72,ZNF667-AS1,42.63874029,0.000108397
7396,chr19,56989191,56989262,72,ZNF667-AS1,42.63874029,0.000108397
7397,chr19,56989191,56989262,72,ZNF667,42.63874029,0.000108397
7398,chr19,56989191,56989262,72,ZNF667,42.63874029,0.000108397
7399,chr19,57078656,57079300,645,ZNF470,28.97383489,1.04E-05
7400,chr19,57183106,57183426,321,ZNF835,45.46219749,4.56E-06
7401,chr19,58325977,58326017,41,ZNF552,36.65101215,6.14E-06
7402,chr19,58570645,58571295,651,ZNF135,25.99651776,0.012760751
7403,chr19,58570645,58571295,651,ZNF135,25.99651776,0.012760751
7404,chr19,58570645,58571295,651,ZNF135,25.99651776,0.012760751
7405,chr19,58513553,58514475,923,ZNF606,38.47218457,0.000240096
7406,chr19,58570645,58571295,651,ZNF135,25.99651776,0.012760751
7407,chr19,58570645,58571295,651,ZNF135,25.99651776,0.012760751
7408,chr19,58513553,58514475,923,LOC100128398,38.47218457,0.000240096
7409,chr19,58609348,58609889,542,ZSCAN18,31.39287987,1.00E-06
7410,chr19,58609430,58609864,435,ZSCAN18,-33.75490457,0.000118004
7411,chr19,58609348,58609889,542,ZSCAN18,31.39287987,1.00E-06
7412,chr19,58609430,58609864,435,ZSCAN18,-33.75490457,0.000118004
7413,chr19,58629457,58629865,409,ZSCAN18,24.53637273,3.68E-05
7414,chr19,58629457,58629865,409,ZSCAN18,24.53637273,3.68E-05
7415,chr19,58609348,58609889,542,ZSCAN18,31.39287987,1.00E-06
7416,chr19,58609430,58609864,435,ZSCAN18,-33.75490457,0.000118004
7417,chr19,58897793,58898229,437,MIR4754,43.37469851,3.64E-07
7418,chr19,58897793,58898229,437,RPS5,43.37469851,3.64E-07
7419,chr19,58862042,58862155,114,A1BG-AS1,24.12375606,1.89E-05
7420,chr20,8113008,8113422,415,PLCB1,25.36783274,1.84E-05
7421,chr20,8113008,8113422,415,PLCB1,25.36783274,1.84E-05
7422,chr20,50384679,50385425,747,ATP9A,23.80334557,0.000978244
7423,chr20,33542880,33542917,38,MYH7B,39.28970649,2.42E-10
7424,chr20,13976628,13976826,199,MACROD2,25.91419805,1.67E-05
7425,chr20,30408009,30408158,150,MYLK2,38.09485853,2.49E-07
7426,chr20,41817869,41818310,442,PTPRT,45.99492146,1.70E-08
7427,chr20,41818616,41818765,150,PTPRT,37.47894741,3.79E-06
7428,chr20,41817869,41818310,442,PTPRT,45.99492146,1.70E-08
7429,chr20,41818616,41818765,150,PTPRT,37.47894741,3.79E-06
7430,chr20,60814048,60814215,168,OSBPL2,21.37347922,0.000868372
7431,chr20,60814048,60814215,168,OSBPL2,21.37347922,0.000868372
7432,chr20,60814048,60814215,168,OSBPL2,21.37347922,0.000868372
7433,chr20,655748,656583,836,SCRT2,30.79122715,1.11E-06
7434,chr20,2505589,2506068,480,ZNF343,21.79433219,0.001065312
7435,chr20,10198164,10198518,355,SNAP25,24.00254135,0.000138192
7436,chr20,10198837,10198932,96,SNAP25,44.30409357,2.11E-05
7437,chr20,10198437,10198508,72,SNAP25,-49.80366867,6.14E-07
7438,chr20,10198164,10198518,355,SNAP25-AS1,24.00254135,0.000138192
7439,chr20,10198837,10198932,96,SNAP25-AS1,44.30409357,2.11E-05
7440,chr20,10198437,10198508,72,SNAP25-AS1,-49.80366867,6.14E-07
7441,chr20,10198164,10198518,355,SNAP25,24.00254135,0.000138192
7442,chr20,10198837,10198932,96,SNAP25,44.30409357,2.11E-05
7443,chr20,10198437,10198508,72,SNAP25,-49.80366867,6.14E-07
7444,chr20,13200424,13201817,1394,ISM1,29.93212701,9.02E-06
7445,chr20,13202109,13202780,672,ISM1,34.23607794,4.95E-05
7446,chr20,13976628,13976826,199,SEL1L2,25.91419805,1.67E-05
7447,chr20,17206664,17206912,249,PCSK2,38.43885406,6.56E-11
7448,chr20,17208290,17208790,501,PCSK2,21.23635891,9.50E-05
7449,chr20,17209458,17209523,66,PCSK2,35.34866692,1.60E-05
7450,chr20,17206664,17206912,249,PCSK2,38.43885406,6.56E-11
7451,chr20,17208290,17208790,501,PCSK2,21.23635891,9.50E-05
7452,chr20,17206664,17206912,249,PCSK2,38.43885406,6.56E-11
7453,chr20,17208290,17208790,501,PCSK2,21.23635891,9.50E-05
7454,chr20,17209458,17209523,66,PCSK2,35.34866692,1.60E-05
7455,chr20,19192813,19193670,858,SLC24A3,27.71499275,0.000120914
7456,chr20,22559708,22560000,293,LINC00261,-29.81460457,0.002609192
7457,chr20,25565742,25566315,574,NINL,34.89692941,0.001530203
7458,chr20,30640266,30640459,194,HCK,38.55530623,0.00018801
7459,chr20,30640266,30640459,194,HCK,38.55530623,0.00018801
7460,chr20,30640266,30640459,194,HCK,38.55530623,0.00018801
7461,chr20,30640266,30640459,194,HCK,38.55530623,0.00018801
7462,chr20,31170822,31171687,866,C20orf112,37.80591689,5.69E-09
7463,chr20,31173333,31173497,165,C20orf112,43.72992527,0.000266409
7464,chr20,30640266,30640459,194,HCK,38.55530623,0.00018801
7465,chr20,30640266,30640459,194,HCK,38.55530623,0.00018801
7466,chr20,31173333,31173497,165,LOC149950,43.72992527,0.000266409
7467,chr20,31070419,31071203,785,C20orf112,34.81872879,0.00016837
7468,chr20,33814445,33814988,544,MMP24,34.85214793,0.001433428
7469,chr20,34680159,34681026,868,EPB41L1,28.54333015,0.000577223
7470,chr20,34681377,34681518,142,EPB41L1,40.17812677,7.85E-13
7471,chr20,34680159,34681026,868,EPB41L1,28.54333015,0.000577223
7472,chr20,34681377,34681518,142,EPB41L1,40.17812677,7.85E-13
7473,chr20,34680159,34681026,868,EPB41L1,28.54333015,0.000577223
7474,chr20,34681377,34681518,142,EPB41L1,40.17812677,7.85E-13
7475,chr20,34680159,34681026,868,EPB41L1,28.54333015,0.000577223
7476,chr20,34681377,34681518,142,EPB41L1,40.17812677,7.85E-13
7477,chr20,37434700,37435766,1067,PPP1R16B,32.56910312,0.000133815
7478,chr20,37434700,37435766,1067,PPP1R16B,32.56910312,0.000133815
7479,chr20,37353186,37353247,62,SLC32A1,41.24271608,2.68E-08
7480,chr20,37353690,37353981,292,SLC32A1,29.65603374,0.000602134
7481,chr20,43438784,43439700,917,RIMS4,49.003298,3.20E-09
7482,chr20,43438784,43439700,917,RIMS4,49.003298,3.20E-09
7483,chr20,44936067,44936609,543,CDH22,28.43348288,1.28E-06
7484,chr20,45338155,45338649,495,SLC2A10,30.96304706,9.10E-05
7485,chr20,45523250,45523602,353,EYA2,24.55303156,3.31E-05
7486,chr20,45523993,45524170,178,EYA2,38.94757471,2.47E-09
7487,chr20,45523250,45523602,353,EYA2,24.55303156,3.31E-05
7488,chr20,45523993,45524170,178,EYA2,38.94757471,2.47E-09
7489,chr20,46413328,46414583,1256,SULF2,32.1609744,2.74E-06
7490,chr20,46415090,46415471,382,SULF2,21.5438115,0.000295603
7491,chr20,46413328,46414583,1256,SULF2,32.1609744,2.74E-06
7492,chr20,46415090,46415471,382,SULF2,21.5438115,0.000295603
7493,chr20,46413328,46414583,1256,SULF2,32.1609744,2.74E-06
7494,chr20,46415090,46415471,382,SULF2,21.5438115,0.000295603
7495,chr20,53092185,53092642,458,DOK5,31.45808879,0.00124079
7496,chr20,55840224,55840469,246,BMP7,39.63192778,2.64E-09
7497,chr20,55841027,55842022,996,BMP7,24.19092842,1.37E-05
7498,chr20,57427493,57427537,45,GNAS-AS1,47.0985727,1.97E-07
7499,chr20,57089339,57090178,840,APCDD1L-AS1,33.34206249,0.002321776
7500,chr20,58152566,58152777,212,PHACTR3,31.61061266,0.00058214
7501,chr20,57766409,57767866,1458,ZNF831,31.33226704,7.02E-05
7502,chr20,58179995,58180175,181,PHACTR3,41.79102537,3.37E-07
7503,chr20,58179165,58179201,37,PHACTR3,-39.84791091,6.72E-07
7504,chr20,60639760,60640495,736,TAF4,28.59111969,0.000948712
7505,chr20,59828455,59828808,354,CDH4,27.66189516,0.000286644
7506,chr20,60175213,60175252,40,CDH4,36.34198848,5.39E-05
7507,chr20,60176176,60176578,403,CDH4,38.56082531,0.000134899
7508,chr20,61340390,61340583,194,NTSR1,52.21899486,1.91E-05
7509,chr20,61733748,61734468,721,HAR1A,-23.04511614,0.003027738
7510,chr20,62434900,62435008,109,ZBTB46,43.68574754,8.58E-08
7511,chr20,62611106,62611411,306,PRPF6,-27.56826411,1.77E-05
7512,chr20,62129675,62129781,107,EEF1A2,30.92311911,1.69E-05
7513,chr20,361502,362103,602,TRIB3,29.21063506,0.000363893
7514,chr20,362391,362533,143,TRIB3,35.2479712,0.000662871
7515,chr20,590572,591142,571,TCF15,27.43678927,0.000259834
7516,chr20,591906,592176,271,TCF15,35.06802936,1.20E-06
7517,chr20,982699,983240,542,RSPO4,36.56264025,4.20E-10
7518,chr20,982699,983240,542,RSPO4,36.56264025,4.20E-10
7519,chr20,1165539,1166393,855,TMEM74B,32.48767144,0.000560741
7520,chr20,2634545,2634595,51,NOP56,30.57010044,9.80E-06
7521,chr20,2634545,2634595,51,SNORD110,30.57010044,9.80E-06
7522,chr20,2672917,2674697,1781,EBF4,25.43390114,0.000238827
7523,chr20,2634545,2634595,51,SNORA51,30.57010044,9.80E-06
7524,chr20,2634545,2634595,51,MIR1292,30.57010044,9.80E-06
7525,chr20,2634545,2634595,51,NOP56,30.57010044,9.80E-06
7526,chr20,2779137,2779549,413,CPXM1,24.92217897,3.90E-05
7527,chr20,2779137,2779549,413,CPXM1,24.92217897,3.90E-05
7528,chr20,3063060,3063932,873,AVP,36.9736435,0.000444068
7529,chr20,3218819,3219371,553,SLC4A11,29.63853913,0.000532187
7530,chr20,3218819,3219371,553,SLC4A11,29.63853913,0.000532187
7531,chr20,3218819,3219371,553,SLC4A11,29.63853913,0.000532187
7532,chr20,3766677,3767282,606,CENPB,33.61703197,2.37E-05
7533,chr20,3766750,3767052,303,CENPB,-36.48337737,0.000106162
7534,chr20,3778166,3778248,83,CDC25B,49.56098532,1.20E-08
7535,chr20,3778166,3778248,83,CDC25B,49.56098532,1.20E-08
7536,chr20,3749000,3749346,347,C20orf27,21.85874559,3.85E-07
7537,chr20,3749000,3749346,347,C20orf27,21.85874559,3.85E-07
7538,chr20,3778166,3778248,83,CDC25B,49.56098532,1.20E-08
7539,chr20,3749000,3749346,347,C20orf27,21.85874559,3.85E-07
7540,chr20,3749000,3749346,347,C20orf27,21.85874559,3.85E-07
7541,chr20,4129432,4130532,1101,SMOX,30.71286129,0.000279241
7542,chr20,4129432,4130532,1101,SMOX,30.71286129,0.000279241
7543,chr20,4129432,4130532,1101,SMOX,30.71286129,0.000279241
7544,chr20,4129432,4130532,1101,SMOX,30.71286129,0.000279241
7545,chr20,4129432,4130532,1101,SMOX,30.71286129,0.000279241
7546,chr20,4229429,4230370,942,ADRA1D,33.25379378,0.000215291
7547,chr20,4803266,4803924,659,RASSF2,28.01991281,0.000301135
7548,chr20,5296942,5297819,878,PROKR2,34.21838568,4.56E-06
7549,chr20,5484966,5485512,547,LINC00654,35.41855902,5.63E-05
7550,chr20,6748077,6748675,599,BMP2,26.80690699,2.90E-05
7551,chr20,6748941,6749686,746,BMP2,26.47982223,1.46E-05
7552,chr20,6750695,6750836,142,BMP2,28.11742094,3.13E-05
7553,chr20,9495412,9495623,212,LAMP5,39.88713813,6.84E-08
7554,chr20,9496381,9496681,301,LAMP5,26.47526908,0.000215845
7555,chr20,9495412,9495623,212,LAMP5,39.88713813,6.84E-08
7556,chr20,9496381,9496681,301,LAMP5,26.47526908,0.000215845
7557,chr20,17511548,17512133,586,BFSP1,29.51271894,1.76E-05
7558,chr20,18037274,18037367,94,OVOL2,31.30184974,0.000807579
7559,chr20,18037648,18038620,973,OVOL2,32.0267456,1.25E-06
7560,chr20,18039587,18040031,445,OVOL2,41.75771915,1.46E-08
7561,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7562,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7563,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7564,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7565,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7566,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7567,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7568,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7569,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7570,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7571,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7572,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7573,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7574,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7575,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7576,chr20,18268410,18268682,273,ZNF133,27.04954258,4.18E-09
7577,chr20,20347544,20347752,209,INSM1,28.30468561,1.74E-06
7578,chr20,20348052,20349030,979,INSM1,27.1553087,0.000345146
7579,chr20,20349308,20350555,1248,INSM1,37.63097149,0.000323212
7580,chr20,21376383,21376764,382,NKX2-4,-26.79460059,0.000654198
7581,chr20,21494600,21494656,57,NKX2-2,38.93138465,0.00100881
7582,chr20,21495258,21495840,583,NKX2-2,36.33149388,1.87E-10
7583,chr20,21496427,21496709,283,NKX2-2,-35.87478269,4.73E-05
7584,chr20,21683682,21684349,668,PAX1,29.74346888,0.000145981
7585,chr20,21687283,21687662,380,PAX1,28.76510857,0.000488117
7586,chr20,21683682,21684349,668,PAX1,29.74346888,0.000145981
7587,chr20,21687283,21687662,380,PAX1,28.76510857,0.000488117
7588,chr20,22565498,22566075,578,FOXA2,32.02182707,2.15E-05
7589,chr20,22562509,22563146,638,FOXA2,-36.22285554,2.77E-05
7590,chr20,22565498,22566075,578,FOXA2,32.02182707,2.15E-05
7591,chr20,22567538,22567921,384,FOXA2,-25.97796338,0.000509084
7592,chr20,23015602,23016108,507,SSTR4,26.4916272,5.22E-06
7593,chr20,23029252,23029593,342,THBD,40.69036766,2.53E-07
7594,chr20,23029890,23030473,584,THBD,46.05303121,2.00E-09
7595,chr20,23733223,23733286,64,CST1,50.01900736,9.88E-15
7596,chr20,25061888,25061947,60,VSX1,34.7067693,2.99E-11
7597,chr20,25064953,25065554,602,VSX1,24.3346076,0.000267914
7598,chr20,25061888,25061947,60,VSX1,34.7067693,2.99E-11
7599,chr20,25064953,25065554,602,VSX1,24.3346076,0.000267914
7600,chr20,25128764,25129091,328,LOC284798,20.35861016,1.77E-05
7601,chr20,25128764,25129091,328,LOC284798,20.35861016,1.77E-05
7602,chr20,25061888,25061947,60,VSX1,34.7067693,2.99E-11
7603,chr20,25064953,25065554,602,VSX1,24.3346076,0.000267914
7604,chr20,25061888,25061947,60,VSX1,34.7067693,2.99E-11
7605,chr20,25064953,25065554,602,VSX1,24.3346076,0.000267914
7606,chr20,25128764,25129091,328,LOC284798,20.35861016,1.77E-05
7607,chr20,25061888,25061947,60,VSX1,34.7067693,2.99E-11
7608,chr20,25064953,25065554,602,VSX1,24.3346076,0.000267914
7609,chr20,25061888,25061947,60,VSX1,34.7067693,2.99E-11
7610,chr20,25064953,25065554,602,VSX1,24.3346076,0.000267914
7611,chr20,25990299,25990505,207,LOC100134868,26.00247857,1.46E-05
7612,chr20,26188651,26190309,1659,LOC284801,36.36639131,0.001167618
7613,chr20,26188651,26190309,1659,MIR663A,36.36639131,0.001167618
7614,chr20,30062970,30063452,483,REM1,-33.99231218,4.99E-06
7615,chr20,30135097,30135229,133,PSIMCT-1,45.93463154,0.000116667
7616,chr20,30196349,30196762,414,MIR3193,-22.02412696,0.000856727
7617,chr20,30457786,30458504,719,DUSP15,33.98340794,0.001362501
7618,chr20,30457786,30458504,719,TTLL9,33.98340794,0.001362501
7619,chr20,30432216,30432955,740,FOXS1,25.79668561,5.56E-10
7620,chr20,30457786,30458504,719,DUSP15,33.98340794,0.001362501
7621,chr20,30457786,30458504,719,DUSP15,33.98340794,0.001362501
7622,chr20,30555945,30555987,43,XKR7,27.47724896,9.35E-07
7623,chr20,30556306,30556769,464,XKR7,37.43709792,0.000327588
7624,chr20,32251130,32251464,335,C20orf144,-24.62202471,3.38E-05
7625,chr20,33146172,33147307,1136,MAP1LC3A,38.8353783,4.91E-06
7626,chr20,33542880,33542917,38,GSS,39.28970649,2.42E-10
7627,chr20,34286847,34287092,246,NFS1,23.33222734,7.08E-09
7628,chr20,34286847,34287092,246,NFS1,23.33222734,7.08E-09
7629,chr20,34286847,34287092,246,NFS1,23.33222734,7.08E-09
7630,chr20,34286847,34287092,246,ROMO1,23.33222734,7.08E-09
7631,chr20,35169830,35170288,459,MYL9,21.76082847,0.004205621
7632,chr20,35169757,35170217,461,MYL9,-31.17659961,0.001228372
7633,chr20,35169830,35170288,459,MYL9,21.76082847,0.004205621
7634,chr20,35169757,35170217,461,MYL9,-31.17659961,0.001228372
7635,chr20,35974484,35974664,181,SRC,54.12823502,3.08E-09
7636,chr20,35974484,35974664,181,SRC,54.12823502,3.08E-09
7637,chr20,36793675,36794003,329,TGM2,34.2948852,8.07E-05
7638,chr20,36793675,36794003,329,TGM2,34.2948852,8.07E-05
7639,chr20,39316092,39317021,930,MAFB,43.72714965,1.43E-06
7640,chr20,39319160,39319515,356,MAFB,40.31576448,1.71E-07
7641,chr20,39994659,39995350,692,EMILIN3,31.95772854,0.000308013
7642,chr20,39994887,39995268,382,EMILIN3,-29.59323245,0.000172776
7643,chr20,42142416,42142671,256,L3MBTL1,32.29556954,5.62E-08
7644,chr20,42136962,42137033,72,L3MBTL1,36.17966436,6.83E-07
7645,chr20,42875840,42876410,571,GDAP1L1,29.10638272,3.63E-05
7646,chr20,42875840,42876410,571,GDAP1L1,29.10638272,3.63E-05
7647,chr20,42875840,42876410,571,GDAP1L1,29.10638272,3.63E-05
7648,chr20,42875840,42876410,571,GDAP1L1,29.10638272,3.63E-05
7649,chr20,42875840,42876410,571,GDAP1L1,29.10638272,3.63E-05
7650,chr20,42875840,42876410,571,GDAP1L1,29.10638272,3.63E-05
7651,chr20,42965752,42966089,338,R3HDML,26.37124829,2.49E-06
7652,chr20,43161152,43161221,70,PKIG,67.2880973,1.75E-18
7653,chr20,43161152,43161221,70,PKIG,67.2880973,1.75E-18
7654,chr20,43161152,43161221,70,PKIG,67.2880973,1.75E-18
7655,chr20,43161152,43161221,70,PKIG,67.2880973,1.75E-18
7656,chr20,43374349,43374774,426,KCNK15,22.05796631,0.000733312
7657,chr20,44034626,44035676,1051,DBNDD2,21.20597547,0.001967949
7658,chr20,44034626,44035676,1051,DBNDD2,21.20597547,0.001967949
7659,chr20,44034626,44035676,1051,DBNDD2,21.20597547,0.001967949
7660,chr20,44034626,44035676,1051,DBNDD2,21.20597547,0.001967949
7661,chr20,44034626,44035676,1051,DBNDD2,21.20597547,0.001967949
7662,chr20,44034626,44035676,1051,DBNDD2,21.20597547,0.001967949
7663,chr20,44034626,44035676,1051,DBNDD2,21.20597547,0.001967949
7664,chr20,44034626,44035676,1051,DBNDD2,21.20597547,0.001967949
7665,chr20,44034626,44035676,1051,DBNDD2,21.20597547,0.001967949
7666,chr20,44099311,44099427,117,WFDC2,36.13927894,4.08E-05
7667,chr20,44519232,44519897,666,CTSA,29.81676371,2.92E-06
7668,chr20,44519232,44519897,666,CTSA,29.81676371,2.92E-06
7669,chr20,44519232,44519897,666,NEURL2,29.81676371,2.92E-06
7670,chr20,44519232,44519897,666,CTSA,29.81676371,2.92E-06
7671,chr20,44519232,44519897,666,NEURL2,29.81676371,2.92E-06
7672,chr20,44657973,44658437,465,SLC12A5,28.45172817,0.000461361
7673,chr20,48099277,48099480,204,KCNB1,34.01825903,0.000528518
7674,chr20,48599064,48599323,260,SNAI1,-29.15501047,2.19E-05
7675,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7676,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7677,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7678,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7679,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7680,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7681,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7682,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7683,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7684,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7685,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7686,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7687,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7688,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7689,chr20,48727858,48727981,124,UBE2V1,30.14258164,4.92E-10
7690,chr20,48806646,48806895,250,CEBPB,-25.52744408,1.63E-05
7691,chr20,49348220,49348269,50,PARD6B,30.5220787,2.92E-11
7692,chr20,49639196,49640304,1109,KCNG1,32.35583316,2.99E-09
7693,chr20,50417348,50417707,360,SALL4,56.08586452,4.62E-06
7694,chr20,50417994,50418347,354,SALL4,37.93318206,7.46E-05
7695,chr20,52789649,52790178,530,CYP24A1,39.90840914,2.25E-07
7696,chr20,52789649,52790178,530,CYP24A1,39.90840914,2.25E-07
7697,chr20,54934036,54934499,464,FAM210B,27.92250613,0.000327813
7698,chr20,55204350,55204941,592,TFAP2C,26.04601799,1.37E-10
7699,chr20,56194204,56194384,181,ZBP1,30.34481629,1.19E-05
7700,chr20,56194204,56194384,181,ZBP1,30.34481629,1.19E-05
7701,chr20,56194204,56194384,181,ZBP1,30.34481629,1.19E-05
7702,chr20,56194204,56194384,181,ZBP1,30.34481629,1.19E-05
7703,chr20,56725886,56726175,290,C20orf85,42.35186111,5.92E-07
7704,chr20,57089339,57090178,840,APCDD1L,33.34206249,0.002321776
7705,chr20,57414660,57415346,687,GNAS,41.78619509,3.49E-06
7706,chr20,57427493,57427537,45,GNAS,47.0985727,1.97E-07
7707,chr20,57428457,57428723,267,GNAS,35.54271729,7.06E-10
7708,chr20,57464154,57464202,49,GNAS,-33.54053288,7.16E-06
7709,chr20,57427493,57427537,45,GNAS,47.0985727,1.97E-07
7710,chr20,57428457,57428723,267,GNAS,35.54271729,7.06E-10
7711,chr20,57582097,57582195,99,CTSZ,25.03758056,2.72E-05
7712,chr20,57555769,57556010,242,NELFCD,37.60613161,5.47E-09
7713,chr20,57875322,57875704,383,EDN3,37.84164024,0.000169201
7714,chr20,57875322,57875704,383,EDN3,37.84164024,0.000169201
7715,chr20,57875322,57875704,383,EDN3,37.84164024,0.000169201
7716,chr20,57875322,57875704,383,EDN3,37.84164024,0.000169201
7717,chr20,58569378,58569464,87,CDH26,42.93730176,1.46E-08
7718,chr20,58514719,58514972,254,FAM217B,32.80738409,0.000426307
7719,chr20,58514719,58514972,254,PPP1R3D,32.80738409,0.000426307
7720,chr20,58514719,58514972,254,FAM217B,32.80738409,0.000426307
7721,chr20,60795163,60795924,762,HRH3,30.98709383,0.000130294
7722,chr20,61049884,61051897,2014,GATA5,41.42364222,0.003754204
7723,chr20,60982543,60983005,463,CABLES2,31.22550063,4.27E-05
7724,chr20,61149690,61149874,185,MIR1-1,28.01453924,5.69E-06
7725,chr20,61151390,61151480,91,MIR1-1,60.16335372,2.30E-15
7726,chr20,61151821,61151964,144,MIR1-1,28.04183877,1.41E-05
