chr,start,end,width,transcriptID,geneSymbol,meth.diff,qvalue
1220,chr21,30670821,30671047,227,BACH1,22.75166467,0.001861039
1221,chr21,30670821,30671047,227,BACH1,22.75166467,0.001861039
1222,chr21,34442838,34443403,566,OLIG1,29.62326412,0.000844083
1223,chr21,34444363,34444426,64,OLIG1,20.27064548,0.000441954
1224,chr21,44847348,44847527,180,SIK1,-37.41495648,0.001212384
1225,chr21,45553997,45554070,74,C21orf33,36.74971382,2.40E-05
1226,chr21,45526970,45527001,32,PWP2,50.38014964,5.99E-10
1227,chr21,45553997,45554070,74,C21orf33,36.74971382,2.40E-05
1228,chr21,45875223,45876319,1097,LRRC3-AS1,-47.93863134,0.000124325
1229,chr21,45875223,45876319,1097,LRRC3,-47.93863134,0.000124325
1230,chr21,47403165,47403499,335,COL6A1,-42.21125423,4.45E-06
1231,chr22,45064085,45064841,757,PRR5,28.39199666,0.014358948
1232,chr22,45064085,45064841,757,PRR5,28.39199666,0.014358948
1233,chr22,31091074,31091282,209,OSBP2,31.22840092,0.000887669
1234,chr22,31091074,31091282,209,OSBP2,31.22840092,0.000887669
1235,chr22,31091074,31091282,209,OSBP2,31.22840092,0.000887669
1236,chr22,37099541,37099680,140,CACNG2,41.15731801,0.000183802
1237,chr22,43739073,43740238,1166,SCUBE1,32.402326,0.035507846
1238,chr22,50986985,50987424,440,KLHDC7B,32.84522943,0.000922403
1239,chr22,17600488,17600847,360,LOC100996342,23.97144696,0.019256338
1240,chr22,17600488,17600847,360,CECR6,23.97144696,0.019256338
1241,chr22,17600488,17600847,360,CECR6,23.97144696,0.019256338
1242,chr22,19156947,19157294,348,LOC100652736,23.76250821,0.036341759
1243,chr22,19706021,19706239,219,5-Sep,-26.52405385,0.000865081
1244,chr22,19706021,19706239,219,SEPT5-GP1BB,-26.52405385,0.000865081
1245,chr22,19706021,19706239,219,SEPT5-GP1BB,-26.52405385,0.000865081
1246,chr22,20066975,20067008,34,DGCR8,48.17078174,1.63E-05
1247,chr22,20066975,20067008,34,DGCR8,48.17078174,1.63E-05
1248,chr22,20792364,20792737,374,SCARF2,32.22862833,0.005484253
1249,chr22,20792364,20792737,374,SCARF2,32.22862833,0.005484253
1250,chr22,27053081,27053560,480,MIAT,22.01458351,0.004052212
1251,chr22,27053081,27053560,480,MIAT,22.01458351,0.004052212
1252,chr22,27053081,27053560,480,MIAT,22.01458351,0.004052212
1253,chr22,27053081,27053560,480,MIAT,22.01458351,0.004052212
1254,chr22,38220547,38220659,113,GALR3,31.5942757,0.002385646
1255,chr22,38221150,38221546,397,GALR3,45.76016402,0.001723208
1256,chr22,38864867,38865020,154,KDELR3,72.56908967,1.74E-10
1257,chr22,38864867,38865020,154,KDELR3,72.56908967,1.74E-10
1258,chr22,39239206,39239436,231,NPTXR,21.42047919,0.007639907
1259,chr22,39417409,39417576,168,APOBEC3D,51.02868561,1.08E-08
1260,chr22,39852622,39853295,674,MGAT3,32.11807357,0.014869302
1261,chr22,40390543,40390916,374,FAM83F,35.60644264,0.00370572
1262,chr22,40390929,40391563,635,FAM83F,-31.94620759,0.007833979
1263,chr22,41214565,41214709,145,SLC25A17,26.79047619,0.00171444
1264,chr22,41214565,41214709,145,SLC25A17,26.79047619,0.00171444
1265,chr22,41214565,41214709,145,SLC25A17,26.79047619,0.00171444
1266,chr22,41214565,41214709,145,SLC25A17,26.79047619,0.00171444
1267,chr22,41214565,41214709,145,SLC25A17,26.79047619,0.00171444
1268,chr22,41214565,41214709,145,SLC25A17,26.79047619,0.00171444
1269,chr22,41214565,41214709,145,SLC25A17,26.79047619,0.00171444
1270,chr22,42310205,42311056,852,SHISA8,28.60419233,0.003289322
1271,chr22,44287459,44288045,587,PNPLA5,37.86831331,0.001358735
1272,chr22,44287459,44288045,587,PNPLA5,37.86831331,0.001358735
1273,chr22,45598313,45598460,148,MIR1249,40.00681714,0.001528874
1274,chr22,46545327,46545559,233,PPARA,32.67519291,0.014662077
1275,chr22,46545327,46545559,233,PPARA,32.67519291,0.014662077
1276,chr22,48027904,48027921,18,LINC00898,43.10160428,5.35E-05
1277,chr22,50448788,50449057,270,IL17REL,39.11240951,0.001057799
1278,chr22,50698470,50698706,237,MAPK12,47.32828042,0.011935208
1279,chr22,50968008,50968732,725,TYMP,38.15072823,0.010300409
1280,chr22,50969605,50970123,519,TYMP,32.34519035,1.65E-08
1281,chr22,50919321,50921282,1962,ADM2,32.58256775,0.026008188
1282,chr22,50968008,50968732,725,TYMP,38.15072823,0.010300409
1283,chr22,50969605,50970123,519,TYMP,32.34519035,1.65E-08
1284,chr22,50968008,50968732,725,TYMP,38.15072823,0.010300409
1285,chr22,50969605,50970123,519,TYMP,32.34519035,1.65E-08
1286,chr22,50968008,50968732,725,TYMP,38.15072823,0.010300409
1287,chr22,50969605,50970123,519,TYMP,32.34519035,1.65E-08
1288,chr22,50968008,50968732,725,TYMP,38.15072823,0.010300409
1289,chr22,50969605,50970123,519,TYMP,32.34519035,1.65E-08
1290,chr22,50919321,50921282,1962,ADM2,32.58256775,0.026008188
1291,chr22,50969605,50970123,519,ODF3B,32.34519035,1.65E-08
1292,chr22,51041888,51042435,548,MAPK8IP2,22.71958543,0.021599298
